712\,RU\,Town_name712\,Аз\,900000
713\,RU\,Town_name713\,Аз\,900000
714\,RU\,Town_name714\,Аз\,900000
715\,RU\,Town_name715\,Аз\,900000
716\,RU\,Town_name716\,Аз\,900000
717\,RU\,Town_name717\,Аз\,900000
718\,RU\,Town_name718\,Аз\,900000
719\,RU\,Town_name719\,Аз\,900000
720\,RU\,Town_name720\,Аз\,900000
721\,RU\,Town_name721\,Аз\,900000
722\,RU\,Town_name722\,Аз\,900000
723\,RU\,Town_name723\,Аз\,900000
724\,RU\,Town_name724\,Аз\,900000
725\,RU\,Town_name725\,Аз\,900000
726\,RU\,Town_name726\,Аз\,900000
727\,RU\,Town_name727\,Аз\,900000
728\,RU\,Town_name728\,Аз\,900000
729\,RU\,Town_name729\,Аз\,900000
730\,RU\,Town_name730\,Аз\,900000
731\,RU\,Town_name731\,Аз\,900000
732\,RU\,Town_name732\,Аз\,900000
733\,RU\,Town_name733\,Аз\,900000
734\,RU\,Town_name734\,Аз\,900000
735\,RU\,Town_name735\,Аз\,900000
736\,RU\,Town_name736\,Аз\,900000
737\,RU\,Town_name737\,Аз\,900000
738\,RU\,Town_name738\,Аз\,900000
739\,RU\,Town_name739\,Аз\,900000
740\,RU\,Town_name740\,Аз\,900000
741\,RU\,Town_name741\,Аз\,900000
742\,RU\,Town_name742\,Аз\,900000
743\,RU\,Town_name743\,Аз\,900000
744\,RU\,Town_name744\,Аз\,900000
745\,RU\,Town_name745\,Аз\,900000
746\,RU\,Town_name746\,Аз\,900000
747\,RU\,Town_name747\,Аз\,900000
748\,RU\,Town_name748\,Аз\,900000
749\,RU\,Town_name749\,Аз\,900000
750\,RU\,Town_name750\,Аз\,900000
751\,RU\,Town_name751\,Аз\,900000
752\,RU\,Town_name752\,Аз\,900000
753\,RU\,Town_name753\,Аз\,900000
754\,RU\,Town_name754\,Аз\,900000
755\,RU\,Town_name755\,Аз\,900000
756\,RU\,Town_name756\,Аз\,900000
757\,RU\,Town_name757\,Аз\,900000
758\,RU\,Town_name758\,Аз\,900000
759\,RU\,Town_name759\,Аз\,900000
760\,RU\,Town_name760\,Аз\,900000
761\,RU\,Town_name761\,Аз\,900000
762\,RU\,Town_name762\,Аз\,900000
763\,RU\,Town_name763\,Аз\,900000
764\,RU\,Town_name764\,Аз\,900000
765\,RU\,Town_name765\,Аз\,900000
766\,RU\,Town_name766\,Аз\,900000
767\,RU\,Town_name767\,Аз\,900000
768\,RU\,Town_name768\,Аз\,900000
769\,RU\,Town_name769\,Аз\,900000
770\,RU\,Town_name770\,Аз\,900000
771\,RU\,Town_name771\,Аз\,900000
772\,RU\,Town_name772\,Аз\,900000
773\,RU\,Town_name773\,Аз\,900000
774\,RU\,Town_name774\,Аз\,900000
775\,RU\,Town_name775\,Аз\,900000
776\,RU\,Town_name776\,Аз\,900000
777\,RU\,Town_name777\,Аз\,900000
778\,RU\,Town_name778\,Аз\,900000
779\,RU\,Town_name779\,Аз\,900000
780\,RU\,Town_name780\,Аз\,900000
781\,RU\,Town_name781\,Аз\,900000
782\,RU\,Town_name782\,Аз\,900000
783\,RU\,Town_name783\,Аз\,900000
784\,RU\,Town_name784\,Аз\,900000
785\,RU\,Town_name785\,Аз\,900000
786\,RU\,Town_name786\,Аз\,900000
787\,RU\,Town_name787\,Аз\,900000
788\,RU\,Town_name788\,Аз\,900000
789\,RU\,Town_name789\,Аз\,900000
790\,RU\,Town_name790\,Аз\,900000
791\,RU\,Town_name791\,Аз\,900000
792\,RU\,Town_name792\,Аз\,900000
793\,RU\,Town_name793\,Аз\,900000
794\,RU\,Town_name794\,Аз\,900000
795\,RU\,Town_name795\,Аз\,900000
796\,RU\,Town_name796\,Аз\,900000
797\,RU\,Town_name797\,Аз\,900000
798\,RU\,Town_name798\,Аз\,900000
799\,RU\,Town_name799\,Аз\,900000
800\,RU\,Town_name800\,Аз\,900000
