4080\,1960-10-26\,1960-11-03
4081\,1960-11-03\,1960-11-11
4082\,1960-11-11\,1960-11-19
4083\,1960-11-19\,1960-11-27
4084\,1960-11-27\,1960-12-05
4085\,1960-12-05\,1960-12-13
4086\,1960-12-13\,1960-12-21
4087\,1960-12-21\,1960-12-29
4088\,1960-12-29\,1961-01-06
4089\,1961-01-06\,1961-01-14
4090\,1961-01-14\,1961-01-22
4091\,1961-01-22\,1961-01-30
4092\,1961-01-30\,1961-02-07
4093\,1961-02-07\,1961-02-15
4094\,1961-02-15\,1961-02-23
4095\,1961-02-23\,1961-03-03
4096\,1961-03-03\,1961-03-11
4097\,1961-03-11\,1961-03-19
4098\,1961-03-19\,1961-03-27
4099\,1961-03-27\,1961-04-04
4100\,1961-04-04\,1961-04-12
4101\,1961-04-12\,1961-04-20
4102\,1961-04-20\,1961-04-28
4103\,1961-04-28\,1961-05-06
4104\,1961-05-06\,1961-05-14
4105\,1961-05-14\,1961-05-22
4106\,1961-05-22\,1961-05-30
4107\,1961-05-30\,1961-06-07
4108\,1961-06-07\,1961-06-15
4109\,1961-06-15\,1961-06-23
4110\,1961-06-23\,1961-07-01
4111\,1961-07-01\,1961-07-09
4112\,1961-07-09\,1961-07-17
4113\,1961-07-17\,1961-07-25
4114\,1961-07-25\,1961-08-02
4115\,1961-08-02\,1961-08-10
4116\,1961-08-10\,1961-08-18
4117\,1961-08-18\,1961-08-26
4118\,1961-08-26\,1961-09-03
4119\,1961-09-03\,1961-09-11
4120\,1961-09-11\,1961-09-19
4121\,1961-09-19\,1961-09-27
4122\,1961-09-27\,1961-10-05
4123\,1961-10-05\,1961-10-13
4124\,1961-10-13\,1961-10-21
4125\,1961-10-21\,1961-10-29
4126\,1961-10-29\,1961-11-06
4127\,1961-11-06\,1961-11-14
4128\,1961-11-14\,1961-11-22
4129\,1961-11-22\,1961-11-30
4130\,1961-11-30\,1961-12-08
4131\,1961-12-08\,1961-12-16
4132\,1961-12-16\,1961-12-24
4133\,1961-12-24\,1962-01-01
4134\,1962-01-01\,1962-01-09
4135\,1962-01-09\,1962-01-17
4136\,1962-01-17\,1962-01-25
4137\,1962-01-25\,1962-02-02
4138\,1962-02-02\,1962-02-10
4139\,1962-02-10\,1962-02-18
4140\,1962-02-18\,1962-02-26
4141\,1962-02-26\,1962-03-06
4142\,1962-03-06\,1962-03-14
4143\,1962-03-14\,1962-03-22
4144\,1962-03-22\,1962-03-30
4145\,1962-03-30\,1962-04-07
4146\,1962-04-07\,1962-04-15
4147\,1962-04-15\,1962-04-23
4148\,1962-04-23\,1962-05-01
4149\,1962-05-01\,1962-05-09
4150\,1962-05-09\,1962-05-17
4151\,1962-05-17\,1962-05-25
4152\,1962-05-25\,1962-06-02
4153\,1962-06-02\,1962-06-10
4154\,1962-06-10\,1962-06-18
4155\,1962-06-18\,1962-06-26
4156\,1962-06-26\,1962-07-04
4157\,1962-07-04\,1962-07-12
4158\,1962-07-12\,1962-07-20
4159\,1962-07-20\,1962-07-28
4160\,1962-07-28\,1962-08-05
4161\,1962-08-05\,1962-08-13
4162\,1962-08-13\,1962-08-21
4163\,1962-08-21\,1962-08-29
4164\,1962-08-29\,1962-09-06
4165\,1962-09-06\,1962-09-14
4166\,1962-09-14\,1962-09-22
4167\,1962-09-22\,1962-09-30
4168\,1962-09-30\,1962-10-08
4169\,1962-10-08\,1962-10-16
4170\,1962-10-16\,1962-10-24
4171\,1962-10-24\,1962-11-01
4172\,1962-11-01\,1962-11-09
4173\,1962-11-09\,1962-11-17
4174\,1962-11-17\,1962-11-25
4175\,1962-11-25\,1962-12-03
4176\,1962-12-03\,1962-12-11
4177\,1962-12-11\,1962-12-19
4178\,1962-12-19\,1962-12-27
4179\,1962-12-27\,1963-01-04
4180\,1963-01-04\,1963-01-12
4181\,1963-01-12\,1963-01-20
4182\,1963-01-20\,1963-01-28
4183\,1963-01-28\,1963-02-05
4184\,1963-02-05\,1963-02-13
4185\,1963-02-13\,1963-02-21
4186\,1963-02-21\,1963-03-01
4187\,1963-03-01\,1963-03-09
4188\,1963-03-09\,1963-03-17
4189\,1963-03-17\,1963-03-25
4190\,1963-03-25\,1963-04-02
4191\,1963-04-02\,1963-04-10
4192\,1963-04-10\,1963-04-18
4193\,1963-04-18\,1963-04-26
4194\,1963-04-26\,1963-05-04
4195\,1963-05-04\,1963-05-12
4196\,1963-05-12\,1963-05-20
4197\,1963-05-20\,1963-05-28
4198\,1963-05-28\,1963-06-05
4199\,1963-06-05\,1963-06-13
4200\,1963-06-13\,1963-06-21
4201\,1963-06-21\,1963-06-29
4202\,1963-06-29\,1963-07-07
4203\,1963-07-07\,1963-07-15
4204\,1963-07-15\,1963-07-23
4205\,1963-07-23\,1963-07-31
4206\,1963-07-31\,1963-08-08
4207\,1963-08-08\,1963-08-16
4208\,1963-08-16\,1963-08-24
4209\,1963-08-24\,1963-09-01
4210\,1963-09-01\,1963-09-09
4211\,1963-09-09\,1963-09-17
4212\,1963-09-17\,1963-09-25
4213\,1963-09-25\,1963-10-03
4214\,1963-10-03\,1963-10-11
4215\,1963-10-11\,1963-10-19
4216\,1963-10-19\,1963-10-27
4217\,1963-10-27\,1963-11-04
4218\,1963-11-04\,1963-11-12
4219\,1963-11-12\,1963-11-20
4220\,1963-11-20\,1963-11-28
4221\,1963-11-28\,1963-12-06
4222\,1963-12-06\,1963-12-14
4223\,1963-12-14\,1963-12-22
4224\,1963-12-22\,1963-12-30
4225\,1963-12-30\,1964-01-07
4226\,1964-01-07\,1964-01-15
4227\,1964-01-15\,1964-01-23
4228\,1964-01-23\,1964-01-31
4229\,1964-01-31\,1964-02-08
4230\,1964-02-08\,1964-02-16
4231\,1964-02-16\,1964-02-24
4232\,1964-02-24\,1964-03-03
4233\,1964-03-03\,1964-03-11
4234\,1964-03-11\,1964-03-19
4235\,1964-03-19\,1964-03-27
4236\,1964-03-27\,1964-04-04
4237\,1964-04-04\,1964-04-12
4238\,1964-04-12\,1964-04-20
4239\,1964-04-20\,1964-04-28
4240\,1964-04-28\,1964-05-06
4241\,1964-05-06\,1964-05-14
4242\,1964-05-14\,1964-05-22
4243\,1964-05-22\,1964-05-30
4244\,1964-05-30\,1964-06-07
4245\,1964-06-07\,1964-06-15
4246\,1964-06-15\,1964-06-23
4247\,1964-06-23\,1964-07-01
4248\,1964-07-01\,1964-07-09
4249\,1964-07-09\,1964-07-17
4250\,1964-07-17\,1964-07-25
4251\,1964-07-25\,1964-08-02
4252\,1964-08-02\,1964-08-10
4253\,1964-08-10\,1964-08-18
4254\,1964-08-18\,1964-08-26
4255\,1964-08-26\,1964-09-03
4256\,1964-09-03\,1964-09-11
4257\,1964-09-11\,1964-09-19
4258\,1964-09-19\,1964-09-27
4259\,1964-09-27\,1964-10-05
4260\,1964-10-05\,1964-10-13
4261\,1964-10-13\,1964-10-21
4262\,1964-10-21\,1964-10-29
4263\,1964-10-29\,1964-11-06
4264\,1964-11-06\,1964-11-14
4265\,1964-11-14\,1964-11-22
4266\,1964-11-22\,1964-11-30
4267\,1964-11-30\,1964-12-08
4268\,1964-12-08\,1964-12-16
4269\,1964-12-16\,1964-12-24
4270\,1964-12-24\,1965-01-01
4271\,1965-01-01\,1965-01-09
4272\,1965-01-09\,1965-01-17
4273\,1965-01-17\,1965-01-25
4274\,1965-01-25\,1965-02-02
4275\,1965-02-02\,1965-02-10
4276\,1965-02-10\,1965-02-18
4277\,1965-02-18\,1965-02-26
4278\,1965-02-26\,1965-03-06
4279\,1965-03-06\,1965-03-14
4280\,1965-03-14\,1965-03-22
4281\,1965-03-22\,1965-03-30
4282\,1965-03-30\,1965-04-07
4283\,1965-04-07\,1965-04-15
4284\,1965-04-15\,1965-04-23
4285\,1965-04-23\,1965-05-01
4286\,1965-05-01\,1965-05-09
4287\,1965-05-09\,1965-05-17
4288\,1965-05-17\,1965-05-25
4289\,1965-05-25\,1965-06-02
4290\,1965-06-02\,1965-06-10
4291\,1965-06-10\,1965-06-18
4292\,1965-06-18\,1965-06-26
4293\,1965-06-26\,1965-07-04
4294\,1965-07-04\,1965-07-12
4295\,1965-07-12\,1965-07-20
4296\,1965-07-20\,1965-07-28
4297\,1965-07-28\,1965-08-05
4298\,1965-08-05\,1965-08-13
4299\,1965-08-13\,1965-08-21
4300\,1965-08-21\,1965-08-29
4301\,1965-08-29\,1965-09-06
4302\,1965-09-06\,1965-09-14
4303\,1965-09-14\,1965-09-22
4304\,1965-09-22\,1965-09-30
4305\,1965-09-30\,1965-10-08
4306\,1965-10-08\,1965-10-16
4307\,1965-10-16\,1965-10-24
4308\,1965-10-24\,1965-11-01
4309\,1965-11-01\,1965-11-09
4310\,1965-11-09\,1965-11-17
4311\,1965-11-17\,1965-11-25
4312\,1965-11-25\,1965-12-03
4313\,1965-12-03\,1965-12-11
4314\,1965-12-11\,1965-12-19
4315\,1965-12-19\,1965-12-27
4316\,1965-12-27\,1966-01-04
4317\,1966-01-04\,1966-01-12
4318\,1966-01-12\,1966-01-20
4319\,1966-01-20\,1966-01-28
4320\,1966-01-28\,1966-02-05
4321\,1966-02-05\,1966-02-13
4322\,1966-02-13\,1966-02-21
4323\,1966-02-21\,1966-03-01
4324\,1966-03-01\,1966-03-09
4325\,1966-03-09\,1966-03-17
4326\,1966-03-17\,1966-03-25
4327\,1966-03-25\,1966-04-02
4328\,1966-04-02\,1966-04-10
4329\,1966-04-10\,1966-04-18
4330\,1966-04-18\,1966-04-26
4331\,1966-04-26\,1966-05-04
4332\,1966-05-04\,1966-05-12
4333\,1966-05-12\,1966-05-20
4334\,1966-05-20\,1966-05-28
4335\,1966-05-28\,1966-06-05
4336\,1966-06-05\,1966-06-13
4337\,1966-06-13\,1966-06-21
4338\,1966-06-21\,1966-06-29
4339\,1966-06-29\,1966-07-07
4340\,1966-07-07\,1966-07-15
4341\,1966-07-15\,1966-07-23
4342\,1966-07-23\,1966-07-31
4343\,1966-07-31\,1966-08-08
4344\,1966-08-08\,1966-08-16
4345\,1966-08-16\,1966-08-24
4346\,1966-08-24\,1966-09-01
4347\,1966-09-01\,1966-09-09
4348\,1966-09-09\,1966-09-17
4349\,1966-09-17\,1966-09-25
4350\,1966-09-25\,1966-10-03
4351\,1966-10-03\,1966-10-11
4352\,1966-10-11\,1966-10-19
4353\,1966-10-19\,1966-10-27
4354\,1966-10-27\,1966-11-04
4355\,1966-11-04\,1966-11-12
4356\,1966-11-12\,1966-11-20
4357\,1966-11-20\,1966-11-28
4358\,1966-11-28\,1966-12-06
4359\,1966-12-06\,1966-12-14
4360\,1966-12-14\,1966-12-22
4361\,1966-12-22\,1966-12-30
4362\,1966-12-30\,1967-01-07
4363\,1967-01-07\,1967-01-15
4364\,1967-01-15\,1967-01-23
4365\,1967-01-23\,1967-01-31
4366\,1967-01-31\,1967-02-08
4367\,1967-02-08\,1967-02-16
4368\,1967-02-16\,1967-02-24
4369\,1967-02-24\,1967-03-04
4370\,1967-03-04\,1967-03-12
4371\,1967-03-12\,1967-03-20
4372\,1967-03-20\,1967-03-28
4373\,1967-03-28\,1967-04-05
4374\,1967-04-05\,1967-04-13
4375\,1967-04-13\,1967-04-21
4376\,1967-04-21\,1967-04-29
4377\,1967-04-29\,1967-05-07
4378\,1967-05-07\,1967-05-15
4379\,1967-05-15\,1967-05-23
4380\,1967-05-23\,1967-05-31
4381\,1967-05-31\,1967-06-08
4382\,1967-06-08\,1967-06-16
4383\,1967-06-16\,1967-06-24
4384\,1967-06-24\,1967-07-02
4385\,1967-07-02\,1967-07-10
4386\,1967-07-10\,1967-07-18
4387\,1967-07-18\,1967-07-26
4388\,1967-07-26\,1967-08-03
4389\,1967-08-03\,1967-08-11
4390\,1967-08-11\,1967-08-19
4391\,1967-08-19\,1967-08-27
4392\,1967-08-27\,1967-09-04
4393\,1967-09-04\,1967-09-12
4394\,1967-09-12\,1967-09-20
4395\,1967-09-20\,1967-09-28
4396\,1967-09-28\,1967-10-06
4397\,1967-10-06\,1967-10-14
4398\,1967-10-14\,1967-10-22
4399\,1967-10-22\,1967-10-30
4400\,1967-10-30\,1967-11-07
4401\,1967-11-07\,1967-11-15
4402\,1967-11-15\,1967-11-23
4403\,1967-11-23\,1967-12-01
4404\,1967-12-01\,1967-12-09
4405\,1967-12-09\,1967-12-17
4406\,1967-12-17\,1967-12-25
4407\,1967-12-25\,1968-01-02
4408\,1968-01-02\,1968-01-10
4409\,1968-01-10\,1968-01-18
4410\,1968-01-18\,1968-01-26
4411\,1968-01-26\,1968-02-03
4412\,1968-02-03\,1968-02-11
4413\,1968-02-11\,1968-02-19
4414\,1968-02-19\,1968-02-27
4415\,1968-02-27\,1968-03-06
4416\,1968-03-06\,1968-03-14
4417\,1968-03-14\,1968-03-22
4418\,1968-03-22\,1968-03-30
4419\,1968-03-30\,1968-04-07
4420\,1968-04-07\,1968-04-15
4421\,1968-04-15\,1968-04-23
4422\,1968-04-23\,1968-05-01
4423\,1968-05-01\,1968-05-09
4424\,1968-05-09\,1968-05-17
4425\,1968-05-17\,1968-05-25
4426\,1968-05-25\,1968-06-02
4427\,1968-06-02\,1968-06-10
4428\,1968-06-10\,1968-06-18
4429\,1968-06-18\,1968-06-26
4430\,1968-06-26\,1968-07-04
4431\,1968-07-04\,1968-07-12
4432\,1968-07-12\,1968-07-20
4433\,1968-07-20\,1968-07-28
4434\,1968-07-28\,1968-08-05
4435\,1968-08-05\,1968-08-13
4436\,1968-08-13\,1968-08-21
4437\,1968-08-21\,1968-08-29
4438\,1968-08-29\,1968-09-06
4439\,1968-09-06\,1968-09-14
4440\,1968-09-14\,1968-09-22
4441\,1968-09-22\,1968-09-30
4442\,1968-09-30\,1968-10-08
4443\,1968-10-08\,1968-10-16
4444\,1968-10-16\,1968-10-24
4445\,1968-10-24\,1968-11-01
4446\,1968-11-01\,1968-11-09
4447\,1968-11-09\,1968-11-17
4448\,1968-11-17\,1968-11-25
4449\,1968-11-25\,1968-12-03
4450\,1968-12-03\,1968-12-11
4451\,1968-12-11\,1968-12-19
4452\,1968-12-19\,1968-12-27
4453\,1968-12-27\,1969-01-04
4454\,1969-01-04\,1969-01-12
4455\,1969-01-12\,1969-01-20
4456\,1969-01-20\,1969-01-28
4457\,1969-01-28\,1969-02-05
4458\,1969-02-05\,1969-02-13
4459\,1969-02-13\,1969-02-21
4460\,1969-02-21\,1969-03-01
4461\,1969-03-01\,1969-03-09
4462\,1969-03-09\,1969-03-17
4463\,1969-03-17\,1969-03-25
4464\,1969-03-25\,1969-04-02
4465\,1969-04-02\,1969-04-10
4466\,1969-04-10\,1969-04-18
4467\,1969-04-18\,1969-04-26
4468\,1969-04-26\,1969-05-04
4469\,1969-05-04\,1969-05-12
4470\,1969-05-12\,1969-05-20
4471\,1969-05-20\,1969-05-28
4472\,1969-05-28\,1969-06-05
4473\,1969-06-05\,1969-06-13
4474\,1969-06-13\,1969-06-21
4475\,1969-06-21\,1969-06-29
4476\,1969-06-29\,1969-07-07
4477\,1969-07-07\,1969-07-15
4478\,1969-07-15\,1969-07-23
4479\,1969-07-23\,1969-07-31
4480\,1969-07-31\,1969-08-08
4481\,1969-08-08\,1969-08-16
4482\,1969-08-16\,1969-08-24
4483\,1969-08-24\,1969-09-01
4484\,1969-09-01\,1969-09-09
4485\,1969-09-09\,1969-09-17
4486\,1969-09-17\,1969-09-25
4487\,1969-09-25\,1969-10-03
4488\,1969-10-03\,1969-10-11
4489\,1969-10-11\,1969-10-19
4490\,1969-10-19\,1969-10-27
4491\,1969-10-27\,1969-11-04
4492\,1969-11-04\,1969-11-12
4493\,1969-11-12\,1969-11-20
4494\,1969-11-20\,1969-11-28
4495\,1969-11-28\,1969-12-06
4496\,1969-12-06\,1969-12-14
4497\,1969-12-14\,1969-12-22
4498\,1969-12-22\,1969-12-30
4499\,1969-12-30\,1970-01-07
4500\,1970-01-07\,1970-01-15
4501\,1970-01-15\,1970-01-23
4502\,1970-01-23\,1970-01-31
4503\,1970-01-31\,1970-02-08
4504\,1970-02-08\,1970-02-16
4505\,1970-02-16\,1970-02-24
4506\,1970-02-24\,1970-03-04
4507\,1970-03-04\,1970-03-12
4508\,1970-03-12\,1970-03-20
4509\,1970-03-20\,1970-03-28
4510\,1970-03-28\,1970-04-05
4511\,1970-04-05\,1970-04-13
4512\,1970-04-13\,1970-04-21
4513\,1970-04-21\,1970-04-29
4514\,1970-04-29\,1970-05-07
4515\,1970-05-07\,1970-05-15
4516\,1970-05-15\,1970-05-23
4517\,1970-05-23\,1970-05-31
4518\,1970-05-31\,1970-06-08
4519\,1970-06-08\,1970-06-16
4520\,1970-06-16\,1970-06-24
4521\,1970-06-24\,1970-07-02
4522\,1970-07-02\,1970-07-10
4523\,1970-07-10\,1970-07-18
4524\,1970-07-18\,1970-07-26
4525\,1970-07-26\,1970-08-03
4526\,1970-08-03\,1970-08-11
4527\,1970-08-11\,1970-08-19
4528\,1970-08-19\,1970-08-27
4529\,1970-08-27\,1970-09-04
4530\,1970-09-04\,1970-09-12
4531\,1970-09-12\,1970-09-20
4532\,1970-09-20\,1970-09-28
4533\,1970-09-28\,1970-10-06
4534\,1970-10-06\,1970-10-14
4535\,1970-10-14\,1970-10-22
4536\,1970-10-22\,1970-10-30
4537\,1970-10-30\,1970-11-07
4538\,1970-11-07\,1970-11-15
4539\,1970-11-15\,1970-11-23
4540\,1970-11-23\,1970-12-01
4541\,1970-12-01\,1970-12-09
4542\,1970-12-09\,1970-12-17
4543\,1970-12-17\,1970-12-25
4544\,1970-12-25\,1971-01-02
4545\,1971-01-02\,1971-01-10
4546\,1971-01-10\,1971-01-18
4547\,1971-01-18\,1971-01-26
4548\,1971-01-26\,1971-02-03
4549\,1971-02-03\,1971-02-11
4550\,1971-02-11\,1971-02-19
4551\,1971-02-19\,1971-02-27
4552\,1971-02-27\,1971-03-07
4553\,1971-03-07\,1971-03-15
4554\,1971-03-15\,1971-03-23
4555\,1971-03-23\,1971-03-31
4556\,1971-03-31\,1971-04-08
4557\,1971-04-08\,1971-04-16
4558\,1971-04-16\,1971-04-24
4559\,1971-04-24\,1971-05-02
4560\,1971-05-02\,1971-05-10
4561\,1971-05-10\,1971-05-18
4562\,1971-05-18\,1971-05-26
4563\,1971-05-26\,1971-06-03
4564\,1971-06-03\,1971-06-11
4565\,1971-06-11\,1971-06-19
4566\,1971-06-19\,1971-06-27
4567\,1971-06-27\,1971-07-05
4568\,1971-07-05\,1971-07-13
4569\,1971-07-13\,1971-07-21
4570\,1971-07-21\,1971-07-29
4571\,1971-07-29\,1971-08-06
4572\,1971-08-06\,1971-08-14
4573\,1971-08-14\,1971-08-22
4574\,1971-08-22\,1971-08-30
4575\,1971-08-30\,1971-09-07
4576\,1971-09-07\,1971-09-15
4577\,1971-09-15\,1971-09-23
4578\,1971-09-23\,1971-10-01
4579\,1971-10-01\,1971-10-09
4580\,1971-10-09\,1971-10-17
4581\,1971-10-17\,1971-10-25
4582\,1971-10-25\,1971-11-02
4583\,1971-11-02\,1971-11-10
4584\,1971-11-10\,1971-11-18
4585\,1971-11-18\,1971-11-26
4586\,1971-11-26\,1971-12-04
4587\,1971-12-04\,1971-12-12
4588\,1971-12-12\,1971-12-20
4589\,1971-12-20\,1971-12-28
4590\,1971-12-28\,1972-01-05
4591\,1972-01-05\,1972-01-13
4592\,1972-01-13\,1972-01-21
4593\,1972-01-21\,1972-01-29
4594\,1972-01-29\,1972-02-06
4595\,1972-02-06\,1972-02-14
4596\,1972-02-14\,1972-02-22
4597\,1972-02-22\,1972-03-01
4598\,1972-03-01\,1972-03-09
4599\,1972-03-09\,1972-03-17
4600\,1972-03-17\,1972-03-25
4601\,1972-03-25\,1972-04-02
4602\,1972-04-02\,1972-04-10
4603\,1972-04-10\,1972-04-18
4604\,1972-04-18\,1972-04-26
4605\,1972-04-26\,1972-05-04
4606\,1972-05-04\,1972-05-12
4607\,1972-05-12\,1972-05-20
4608\,1972-05-20\,1972-05-28
4609\,1972-05-28\,1972-06-05
4610\,1972-06-05\,1972-06-13
4611\,1972-06-13\,1972-06-21
4612\,1972-06-21\,1972-06-29
4613\,1972-06-29\,1972-07-07
4614\,1972-07-07\,1972-07-15
4615\,1972-07-15\,1972-07-23
4616\,1972-07-23\,1972-07-31
4617\,1972-07-31\,1972-08-08
4618\,1972-08-08\,1972-08-16
4619\,1972-08-16\,1972-08-24
4620\,1972-08-24\,1972-09-01
4621\,1972-09-01\,1972-09-09
4622\,1972-09-09\,1972-09-17
4623\,1972-09-17\,1972-09-25
4624\,1972-09-25\,1972-10-03
4625\,1972-10-03\,1972-10-11
4626\,1972-10-11\,1972-10-19
4627\,1972-10-19\,1972-10-27
4628\,1972-10-27\,1972-11-04
4629\,1972-11-04\,1972-11-12
4630\,1972-11-12\,1972-11-20
4631\,1972-11-20\,1972-11-28
4632\,1972-11-28\,1972-12-06
4633\,1972-12-06\,1972-12-14
4634\,1972-12-14\,1972-12-22
4635\,1972-12-22\,1972-12-30
4636\,1972-12-30\,1973-01-07
4637\,1973-01-07\,1973-01-15
4638\,1973-01-15\,1973-01-23
4639\,1973-01-23\,1973-01-31
4640\,1973-01-31\,1973-02-08
4641\,1973-02-08\,1973-02-16
4642\,1973-02-16\,1973-02-24
4643\,1973-02-24\,1973-03-04
4644\,1973-03-04\,1973-03-12
4645\,1973-03-12\,1973-03-20
4646\,1973-03-20\,1973-03-28
4647\,1973-03-28\,1973-04-05
4648\,1973-04-05\,1973-04-13
4649\,1973-04-13\,1973-04-21
4650\,1973-04-21\,1973-04-29
4651\,1973-04-29\,1973-05-07
4652\,1973-05-07\,1973-05-15
4653\,1973-05-15\,1973-05-23
4654\,1973-05-23\,1973-05-31
4655\,1973-05-31\,1973-06-08
4656\,1973-06-08\,1973-06-16
4657\,1973-06-16\,1973-06-24
4658\,1973-06-24\,1973-07-02
4659\,1973-07-02\,1973-07-10
4660\,1973-07-10\,1973-07-18
4661\,1973-07-18\,1973-07-26
4662\,1973-07-26\,1973-08-03
4663\,1973-08-03\,1973-08-11
4664\,1973-08-11\,1973-08-19
4665\,1973-08-19\,1973-08-27
4666\,1973-08-27\,1973-09-04
4667\,1973-09-04\,1973-09-12
4668\,1973-09-12\,1973-09-20
4669\,1973-09-20\,1973-09-28
4670\,1973-09-28\,1973-10-06
4671\,1973-10-06\,1973-10-14
4672\,1973-10-14\,1973-10-22
4673\,1973-10-22\,1973-10-30
4674\,1973-10-30\,1973-11-07
4675\,1973-11-07\,1973-11-15
4676\,1973-11-15\,1973-11-23
4677\,1973-11-23\,1973-12-01
4678\,1973-12-01\,1973-12-09
4679\,1973-12-09\,1973-12-17
4680\,1973-12-17\,1973-12-25
4681\,1973-12-25\,1974-01-02
4682\,1974-01-02\,1974-01-10
4683\,1974-01-10\,1974-01-18
4684\,1974-01-18\,1974-01-26
4685\,1974-01-26\,1974-02-03
4686\,1974-02-03\,1974-02-11
4687\,1974-02-11\,1974-02-19
4688\,1974-02-19\,1974-02-27
4689\,1974-02-27\,1974-03-07
4690\,1974-03-07\,1974-03-15
4691\,1974-03-15\,1974-03-23
4692\,1974-03-23\,1974-03-31
4693\,1974-03-31\,1974-04-08
4694\,1974-04-08\,1974-04-16
4695\,1974-04-16\,1974-04-24
4696\,1974-04-24\,1974-05-02
4697\,1974-05-02\,1974-05-10
4698\,1974-05-10\,1974-05-18
4699\,1974-05-18\,1974-05-26
4700\,1974-05-26\,1974-06-03
4701\,1974-06-03\,1974-06-11
4702\,1974-06-11\,1974-06-19
4703\,1974-06-19\,1974-06-27
4704\,1974-06-27\,1974-07-05
4705\,1974-07-05\,1974-07-13
4706\,1974-07-13\,1974-07-21
4707\,1974-07-21\,1974-07-29
4708\,1974-07-29\,1974-08-06
4709\,1974-08-06\,1974-08-14
4710\,1974-08-14\,1974-08-22
4711\,1974-08-22\,1974-08-30
4712\,1974-08-30\,1974-09-07
4713\,1974-09-07\,1974-09-15
4714\,1974-09-15\,1974-09-23
4715\,1974-09-23\,1974-10-01
4716\,1974-10-01\,1974-10-09
4717\,1974-10-09\,1974-10-17
4718\,1974-10-17\,1974-10-25
4719\,1974-10-25\,1974-11-02
4720\,1974-11-02\,1974-11-10
4721\,1974-11-10\,1974-11-18
4722\,1974-11-18\,1974-11-26
4723\,1974-11-26\,1974-12-04
4724\,1974-12-04\,1974-12-12
4725\,1974-12-12\,1974-12-20
4726\,1974-12-20\,1974-12-28
4727\,1974-12-28\,1975-01-05
4728\,1975-01-05\,1975-01-13
4729\,1975-01-13\,1975-01-21
4730\,1975-01-21\,1975-01-29
4731\,1975-01-29\,1975-02-06
4732\,1975-02-06\,1975-02-14
