49\,540846\,114055\,114055\,5\,49\,1
50\,540848\,110810\,110810\,5\,50\,1
51\,540851\,107565\,107565\,5\,51\,1
52\,540853\,104321\,104321\,5\,52\,1
53\,540855\,101076\,101076\,5\,53\,1
54\,540858\,97831\,97831\,5\,54\,1
55\,540860\,94587\,94587\,5\,55\,1
56\,540863\,91342\,91342\,5\,56\,1
57\,540865\,88097\,88097\,5\,57\,1
58\,540867\,84852\,84852\,5\,58\,1
59\,540870\,81607\,81607\,5\,59\,1
60\,540872\,78363\,78363\,5\,60\,1
61\,540875\,75118\,75118\,5\,61\,1
62\,540877\,71873\,71873\,5\,62\,1
63\,540880\,68628\,68628\,5\,63\,1
64\,540882\,65383\,65383\,5\,64\,1
65\,540884\,62138\,62138\,5\,65\,1
66\,540887\,58893\,58893\,5\,66\,1
67\,540889\,55648\,55648\,5\,67\,1
68\,540892\,52403\,52403\,5\,68\,1
69\,540894\,49157\,49157\,5\,69\,1
70\,540896\,45912\,45912\,5\,70\,1
71\,540899\,42667\,42667\,5\,71\,1
72\,540901\,39422\,39422\,5\,72\,1
73\,540904\,36177\,36177\,5\,73\,1
74\,540906\,32931\,32931\,5\,74\,1
75\,540908\,29686\,29686\,5\,75\,1
76\,540911\,26441\,26441\,5\,76\,1
77\,540913\,23195\,23195\,5\,77\,1
78\,540916\,19950\,19950\,5\,78\,1
79\,540918\,16704\,16704\,5\,79\,1
80\,540921\,13459\,13459\,5\,80\,1
81\,540923\,10214\,10214\,5\,81\,1
82\,540925\,6968\,6968\,5\,82\,1
83\,540928\,3722\,3722\,5\,83\,1
84\,540930\,477\,477\,5\,84\,1
85\,540933\,2768\,2768\,5\,85\,1
86\,540935\,6013\,6013\,5\,86\,1
87\,540937\,9259\,9259\,5\,87\,1
88\,540940\,12505\,12505\,5\,88\,1
89\,540942\,15750\,15750\,5\,89\,1
90\,540945\,18996\,18996\,5\,90\,1
91\,540947\,22242\,22242\,5\,91\,1
92\,540949\,25488\,25488\,5\,92\,1
93\,540952\,28733\,28733\,5\,93\,1
94\,540954\,31979\,31979\,5\,94\,1
95\,540957\,35225\,35225\,5\,95\,1
96\,540959\,38471\,38471\,5\,96\,1
97\,540961\,41717\,41717\,5\,97\,1
98\,540964\,44963\,44963\,5\,98\,1
99\,540966\,48209\,48209\,5\,99\,1
100\,540969\,51455\,51455\,5\,100\,1
101\,540971\,54701\,54701\,5\,101\,1
102\,540974\,57947\,57947\,5\,102\,1
103\,540976\,61193\,61193\,5\,103\,1
104\,540978\,64439\,64439\,5\,104\,1
105\,540981\,67686\,67686\,5\,105\,1
106\,540983\,70932\,70932\,5\,106\,1
107\,540986\,74178\,74178\,5\,107\,1
108\,540988\,77424\,77424\,5\,108\,1
109\,540990\,80671\,80671\,5\,109\,1
110\,540993\,83917\,83917\,5\,110\,1
111\,540995\,87163\,87163\,5\,111\,1
112\,540998\,90410\,90410\,5\,112\,1
113\,541000\,93656\,93656\,5\,113\,1
114\,541002\,96903\,96903\,5\,114\,1
115\,541005\,100149\,100149\,5\,115\,1
116\,541007\,103395\,103395\,5\,116\,1
117\,541010\,106642\,106642\,5\,117\,1
118\,541012\,109889\,109889\,5\,118\,1
119\,541014\,113135\,113135\,5\,119\,1
120\,541017\,116382\,116382\,5\,120\,1
121\,541019\,119628\,119628\,5\,121\,1
122\,541022\,122875\,122875\,5\,122\,1
123\,541024\,126122\,126122\,5\,123\,1
124\,541027\,129368\,129368\,5\,124\,1
125\,541029\,132615\,132615\,5\,125\,1
126\,541031\,135862\,135862\,5\,126\,1
127\,541034\,139109\,139109\,5\,127\,1
128\,541036\,142356\,142356\,5\,128\,1
129\,541039\,145603\,145603\,5\,129\,1
130\,541041\,148849\,148849\,5\,130\,1
131\,541043\,152096\,152096\,5\,131\,1
132\,541046\,155343\,155343\,5\,132\,1
133\,541048\,158590\,158590\,5\,133\,1
134\,541051\,161837\,161837\,5\,134\,1
135\,541053\,165084\,165084\,5\,135\,1
136\,541055\,168331\,168331\,5\,136\,1
137\,541058\,171579\,171579\,5\,137\,1
138\,541060\,174826\,174826\,5\,138\,1
139\,541063\,178073\,178073\,5\,139\,1
140\,541065\,181320\,181320\,5\,140\,1
141\,541067\,184567\,184567\,5\,141\,1
142\,541070\,187814\,187814\,5\,142\,1
143\,541072\,191062\,191062\,5\,143\,1
144\,541075\,194309\,194309\,5\,144\,1
145\,541077\,197556\,197556\,5\,145\,1
146\,541080\,200804\,200804\,5\,146\,1
147\,541082\,204051\,204051\,5\,147\,1
148\,541084\,207299\,207299\,5\,148\,1
149\,541087\,210546\,210546\,5\,149\,1
150\,541089\,213793\,213793\,5\,150\,1
151\,541092\,217041\,217041\,5\,151\,1
152\,541094\,220288\,220288\,5\,152\,1
153\,541096\,223536\,223536\,5\,153\,1
154\,541099\,226784\,226784\,5\,154\,1
155\,541101\,230031\,230031\,5\,155\,1
156\,541104\,233279\,233279\,5\,156\,1
157\,541106\,236527\,236527\,5\,157\,1
158\,541108\,239774\,239774\,5\,158\,1
159\,541111\,243022\,243022\,5\,159\,1
160\,541113\,246270\,246270\,5\,160\,1
161\,541116\,249518\,249518\,5\,161\,1
162\,541118\,252765\,252765\,5\,162\,1
163\,541120\,256013\,256013\,5\,163\,1
164\,541123\,259261\,259261\,5\,164\,1
165\,541125\,262509\,262509\,5\,165\,1
166\,541128\,265757\,265757\,5\,166\,1
167\,541130\,269005\,269005\,5\,167\,1
168\,541133\,272253\,272253\,5\,168\,1
169\,541135\,275501\,275501\,5\,169\,1
170\,541137\,278749\,278749\,5\,170\,1
171\,541140\,281997\,281997\,5\,171\,1
172\,541142\,285245\,285245\,5\,172\,1
173\,541145\,288493\,288493\,5\,173\,1
174\,541147\,291742\,291742\,5\,174\,1
175\,541149\,294990\,294990\,5\,175\,1
176\,541152\,298238\,298238\,5\,176\,1
177\,541154\,301486\,301486\,5\,177\,1
178\,541157\,304734\,304734\,5\,178\,1
179\,541159\,307983\,307983\,5\,179\,1
180\,541161\,311231\,311231\,5\,180\,1
181\,541164\,314480\,314480\,5\,181\,1
182\,541166\,317728\,317728\,5\,182\,1
183\,541169\,320976\,320976\,5\,183\,1
184\,541171\,324225\,324225\,5\,184\,1
185\,541173\,327473\,327473\,5\,185\,1
186\,541176\,330722\,330722\,5\,186\,1
187\,541178\,333970\,333970\,5\,187\,1
188\,541181\,337219\,337219\,5\,188\,1
189\,541183\,340468\,340468\,5\,189\,1
190\,541186\,343716\,343716\,5\,190\,1
191\,541188\,346965\,346965\,5\,191\,1
192\,541190\,350214\,350214\,5\,192\,1
193\,541193\,353462\,353462\,5\,193\,1
194\,541195\,356711\,356711\,5\,194\,1
195\,541198\,359960\,359960\,5\,195\,1
196\,541200\,363209\,363209\,5\,196\,1
197\,541202\,366457\,366457\,5\,197\,1
198\,541205\,369706\,369706\,5\,198\,1
199\,541207\,372955\,372955\,5\,199\,1
200\,541210\,376204\,376204\,5\,200\,1
201\,541212\,379453\,379453\,5\,201\,1
202\,541214\,382702\,382702\,5\,202\,1
203\,541217\,385951\,385951\,5\,203\,1
204\,541219\,389200\,389200\,5\,204\,1
205\,541222\,392449\,392449\,5\,205\,1
206\,541224\,395698\,395698\,5\,206\,1
207\,541226\,398947\,398947\,5\,207\,1
208\,541229\,402196\,402196\,5\,208\,1
209\,541231\,405446\,405446\,5\,209\,1
210\,541234\,408695\,408695\,5\,210\,1
211\,541236\,411944\,411944\,5\,211\,1
212\,541238\,415193\,415193\,5\,212\,1
213\,541241\,418443\,418443\,5\,213\,1
214\,541243\,421692\,421692\,5\,214\,1
215\,541246\,424941\,424941\,5\,215\,1
216\,541248\,428191\,428191\,5\,216\,1
217\,541251\,431440\,431440\,5\,217\,1
218\,541253\,434690\,434690\,5\,218\,1
219\,541255\,437939\,437939\,5\,219\,1
220\,541258\,441189\,441189\,5\,220\,1
221\,541260\,444438\,444438\,5\,221\,1
222\,541263\,447688\,447688\,5\,222\,1
223\,541265\,450937\,450937\,5\,223\,1
224\,541267\,454187\,454187\,5\,224\,1
225\,541270\,457436\,457436\,5\,225\,1
226\,541272\,460686\,460686\,5\,226\,1
227\,541275\,463936\,463936\,5\,227\,1
228\,541277\,467186\,467186\,5\,228\,1
229\,541279\,470435\,470435\,5\,229\,1
230\,541282\,473685\,473685\,5\,230\,1
231\,541284\,476935\,476935\,5\,231\,1
232\,541287\,480185\,480185\,5\,232\,1
233\,541289\,483435\,483435\,5\,233\,1
234\,541291\,486685\,486685\,5\,234\,1
235\,541294\,489934\,489934\,5\,235\,1
236\,541296\,493184\,493184\,5\,236\,1
237\,541299\,496434\,496434\,5\,237\,1
238\,541301\,499684\,499684\,5\,238\,1
239\,541304\,502934\,502934\,5\,239\,1
240\,541306\,506185\,506185\,5\,240\,1
241\,541308\,509435\,509435\,5\,241\,1
242\,541311\,512685\,512685\,5\,242\,1
243\,541313\,515935\,515935\,5\,243\,1
244\,541316\,519185\,519185\,5\,244\,1
245\,541318\,522435\,522435\,5\,245\,1
246\,541320\,525686\,525686\,5\,246\,1
247\,541323\,528936\,528936\,5\,247\,1
248\,541325\,532186\,532186\,5\,248\,1
249\,541328\,535437\,535437\,5\,249\,1
250\,541330\,538687\,538687\,5\,250\,1
251\,541332\,541937\,541937\,5\,251\,1
252\,541335\,545188\,545188\,5\,252\,1
253\,541337\,548438\,548438\,5\,253\,1
254\,541340\,551689\,551689\,5\,254\,1
255\,541342\,554939\,554939\,5\,255\,1
256\,541344\,558190\,558190\,5\,256\,1
257\,541347\,561440\,561440\,5\,257\,1
258\,541349\,564691\,564691\,5\,258\,1
259\,541352\,567942\,567942\,5\,259\,1
260\,541354\,571192\,571192\,5\,260\,1
261\,541357\,574443\,574443\,5\,261\,1
262\,541359\,577694\,577694\,5\,262\,1
263\,541361\,580944\,580944\,5\,263\,1
264\,541364\,584195\,584195\,5\,264\,1
265\,541366\,587446\,587446\,5\,265\,1
266\,541369\,590697\,590697\,5\,266\,1
267\,541371\,593948\,593948\,5\,267\,1
268\,541373\,597198\,597198\,5\,268\,1
269\,541376\,600449\,600449\,5\,269\,1
270\,541378\,603700\,603700\,5\,270\,1
271\,541381\,606951\,606951\,5\,271\,1
272\,541383\,610202\,610202\,5\,272\,1
273\,541385\,613453\,613453\,5\,273\,1
274\,541388\,616704\,616704\,5\,274\,1
275\,541390\,619955\,619955\,5\,275\,1
276\,541393\,623207\,623207\,5\,276\,1
277\,541395\,626458\,626458\,5\,277\,1
278\,541397\,629709\,629709\,5\,278\,1
279\,541400\,632960\,632960\,5\,279\,1
280\,541402\,636211\,636211\,5\,280\,1
281\,541405\,639463\,639463\,5\,281\,1
282\,541407\,642714\,642714\,5\,282\,1
283\,541410\,645965\,645965\,5\,283\,1
284\,541412\,649217\,649217\,5\,284\,1
285\,541414\,652468\,652468\,5\,285\,1
286\,541417\,655719\,655719\,5\,286\,1
287\,541419\,658971\,658971\,5\,287\,1
288\,541422\,662222\,662222\,5\,288\,1
289\,541424\,665474\,665474\,5\,289\,1
290\,541426\,668725\,668725\,5\,290\,1
291\,541429\,671977\,671977\,5\,291\,1
292\,541431\,675228\,675228\,5\,292\,1
293\,541434\,678480\,678480\,5\,293\,1
294\,541436\,681732\,681732\,5\,294\,1
295\,541438\,684983\,684983\,5\,295\,1
296\,541441\,688235\,688235\,5\,296\,1
297\,541443\,691487\,691487\,5\,297\,1
298\,541446\,694738\,694738\,5\,298\,1
299\,541448\,697990\,697990\,5\,299\,1
300\,541450\,701242\,701242\,5\,300\,1
301\,541453\,704494\,704494\,5\,301\,1
302\,541455\,707746\,707746\,5\,302\,1
303\,541458\,710998\,710998\,5\,303\,1
304\,541460\,714250\,714250\,5\,304\,1
305\,541462\,717502\,717502\,5\,305\,1
306\,541465\,720754\,720754\,5\,306\,1
307\,541467\,724006\,724006\,5\,307\,1
308\,541470\,727258\,727258\,5\,308\,1
309\,541472\,730510\,730510\,5\,309\,1
310\,541475\,733762\,733762\,5\,310\,1
311\,541477\,737014\,737014\,5\,311\,1
312\,541479\,740266\,740266\,5\,312\,1
313\,541482\,743518\,743518\,5\,313\,1
314\,541484\,746770\,746770\,5\,314\,1
315\,541487\,750023\,750023\,5\,315\,1
316\,541489\,753275\,753275\,5\,316\,1
317\,541491\,756527\,756527\,5\,317\,1
318\,541494\,759780\,759780\,5\,318\,1
319\,541496\,763032\,763032\,5\,319\,1
320\,541499\,766284\,766284\,5\,320\,1
321\,541501\,769537\,769537\,5\,321\,1
322\,541503\,772789\,772789\,5\,322\,1
323\,541506\,776042\,776042\,5\,323\,1
324\,541508\,779294\,779294\,5\,324\,1
325\,541511\,782547\,782547\,5\,325\,1
326\,541513\,785799\,785799\,5\,326\,1
327\,541515\,789052\,789052\,5\,327\,1
328\,541518\,792304\,792304\,5\,328\,1
329\,541520\,795557\,795557\,5\,329\,1
330\,541523\,798810\,798810\,5\,330\,1
331\,541525\,802062\,802062\,5\,331\,1
332\,541528\,805315\,805315\,5\,332\,1
333\,541530\,808568\,808568\,5\,333\,1
334\,541532\,811821\,811821\,5\,334\,1
335\,541535\,815074\,815074\,5\,335\,1
336\,541537\,818326\,818326\,5\,336\,1
337\,541540\,821579\,821579\,5\,337\,1
338\,541542\,824832\,824832\,5\,338\,1
339\,541544\,828085\,828085\,5\,339\,1
340\,541547\,831338\,831338\,5\,340\,1
341\,541549\,834591\,834591\,5\,341\,1
342\,541552\,837844\,837844\,5\,342\,1
343\,541554\,841097\,841097\,5\,343\,1
344\,541556\,844350\,844350\,5\,344\,1
345\,541559\,847603\,847603\,5\,345\,1
346\,541561\,850857\,850857\,5\,346\,1
347\,541564\,854110\,854110\,5\,347\,1
348\,541566\,857363\,857363\,5\,348\,1
349\,541568\,860616\,860616\,5\,349\,1
350\,541571\,863869\,863869\,5\,350\,1
351\,541573\,867123\,867123\,5\,351\,1
352\,541576\,870376\,870376\,5\,352\,1
353\,541578\,873629\,873629\,5\,353\,1
354\,541580\,876883\,876883\,5\,354\,1
355\,541583\,880136\,880136\,5\,355\,1
356\,541585\,883390\,883390\,5\,356\,1
357\,541588\,886643\,886643\,5\,357\,1
358\,541590\,889896\,889896\,5\,358\,1
359\,541593\,893150\,893150\,5\,359\,1
360\,541595\,896404\,896404\,5\,360\,1
361\,541597\,899657\,899657\,5\,361\,1
362\,541600\,902911\,902911\,5\,362\,1
363\,541602\,906164\,906164\,5\,363\,1
364\,541605\,909418\,909418\,5\,364\,1
365\,541607\,912672\,912672\,5\,365\,1
366\,541609\,915925\,915925\,5\,366\,1
367\,541612\,919179\,919179\,5\,367\,1
368\,541614\,922433\,922433\,5\,368\,1
369\,541617\,925687\,925687\,5\,369\,1
370\,541619\,928941\,928941\,5\,370\,1
371\,541621\,932194\,932194\,5\,371\,1
372\,541624\,935448\,935448\,5\,372\,1
373\,541626\,938702\,938702\,5\,373\,1
374\,541629\,941956\,941956\,5\,374\,1
375\,541631\,945210\,945210\,5\,375\,1
376\,541633\,948464\,948464\,5\,376\,1
377\,541636\,951718\,951718\,5\,377\,1
378\,541638\,954972\,954972\,5\,378\,1
379\,541641\,958226\,958226\,5\,379\,1
380\,541643\,961480\,961480\,5\,380\,1
381\,541645\,964735\,964735\,5\,381\,1
382\,541648\,967989\,967989\,5\,382\,1
383\,541650\,971243\,971243\,5\,383\,1
384\,541653\,974497\,974497\,5\,384\,1
385\,541655\,977751\,977751\,5\,385\,1
386\,541658\,981006\,981006\,5\,386\,1
387\,541660\,984260\,984260\,5\,387\,1
388\,541662\,987514\,987514\,5\,388\,1
389\,541665\,990769\,990769\,5\,389\,1
390\,541667\,994023\,994023\,5\,390\,1
391\,541670\,997278\,997278\,5\,391\,1
392\,541672\,1000532\,1000532\,5\,392\,1
393\,541674\,1003787\,1003787\,5\,393\,1
394\,541677\,1007041\,1007041\,5\,394\,1
395\,541679\,1010296\,1010296\,5\,395\,1
396\,541682\,1013550\,1013550\,5\,396\,1
397\,541684\,1016805\,1016805\,5\,397\,1
398\,541686\,1020060\,1020060\,5\,398\,1
399\,541689\,1023314\,1023314\,5\,399\,1
400\,541691\,1026569\,1026569\,5\,400\,1
401\,541694\,1029824\,1029824\,5\,401\,1
402\,541696\,1033078\,1033078\,5\,402\,1
403\,541698\,1036333\,1036333\,5\,403\,1
404\,541701\,1039588\,1039588\,5\,404\,1
405\,541703\,1042843\,1042843\,5\,405\,1
406\,541706\,1046098\,1046098\,5\,406\,1
407\,541708\,1049353\,1049353\,5\,407\,1
408\,541711\,1052608\,1052608\,5\,408\,1
409\,541713\,1055863\,1055863\,5\,409\,1
410\,541715\,1059118\,1059118\,5\,410\,1
411\,541718\,1062373\,1062373\,5\,411\,1
412\,541720\,1065628\,1065628\,5\,412\,1
413\,541723\,1068883\,1068883\,5\,413\,1
414\,541725\,1072138\,1072138\,5\,414\,1
415\,541727\,1075393\,1075393\,5\,415\,1
416\,541730\,1078648\,1078648\,5\,416\,1
417\,541732\,1081903\,1081903\,5\,417\,1
418\,541735\,1085158\,1085158\,5\,418\,1
419\,541737\,1088414\,1088414\,5\,419\,1
420\,541739\,1091669\,1091669\,5\,420\,1
421\,541742\,1094924\,1094924\,5\,421\,1
422\,541744\,1098180\,1098180\,5\,422\,1
423\,541747\,1101435\,1101435\,5\,423\,1
424\,541749\,1104690\,1104690\,5\,424\,1
425\,541751\,1107946\,1107946\,5\,425\,1
426\,541754\,1111201\,1111201\,5\,426\,1
427\,541756\,1114457\,1114457\,5\,427\,1
428\,541759\,1117712\,1117712\,5\,428\,1
429\,541761\,1120968\,1120968\,5\,429\,1
430\,541763\,1124223\,1124223\,5\,430\,1
431\,541766\,1127479\,1127479\,5\,431\,1
432\,541768\,1130735\,1130735\,5\,432\,1
433\,541771\,1133990\,1133990\,5\,433\,1
434\,541773\,1137246\,1137246\,5\,434\,1
435\,541776\,1140502\,1140502\,5\,435\,1
436\,541778\,1143757\,1143757\,5\,436\,1
437\,541780\,1147013\,1147013\,5\,437\,1
438\,541783\,1150269\,1150269\,5\,438\,1
439\,541785\,1153525\,1153525\,5\,439\,1
440\,541788\,1156781\,1156781\,5\,440\,1
441\,541790\,1160036\,1160036\,5\,441\,1
442\,541792\,1163292\,1163292\,5\,442\,1
443\,541795\,1166548\,1166548\,5\,443\,1
444\,541797\,1169804\,1169804\,5\,444\,1
445\,541800\,1173060\,1173060\,5\,445\,1
446\,541802\,1176316\,1176316\,5\,446\,1
447\,541804\,1179572\,1179572\,5\,447\,1
448\,541807\,1182828\,1182828\,5\,448\,1
449\,541809\,1186085\,1186085\,5\,449\,1
450\,541812\,1189341\,1189341\,5\,450\,1
451\,541814\,1192597\,1192597\,5\,451\,1
452\,541816\,1195853\,1195853\,5\,452\,1
453\,541819\,1199109\,1199109\,5\,453\,1
454\,541821\,1202366\,1202366\,5\,454\,1
455\,541824\,1205622\,1205622\,5\,455\,1
456\,541826\,1208878\,1208878\,5\,456\,1
457\,541828\,1212135\,1212135\,5\,457\,1
458\,541831\,1215391\,1215391\,5\,458\,1
459\,541833\,1218647\,1218647\,5\,459\,1
460\,541836\,1221904\,1221904\,5\,460\,1
461\,541838\,1225160\,1225160\,5\,461\,1
462\,541841\,1228417\,1228417\,5\,462\,1
463\,541843\,1231673\,1231673\,5\,463\,1
464\,541845\,1234930\,1234930\,5\,464\,1
465\,541848\,1238186\,1238186\,5\,465\,1
466\,541850\,1241443\,1241443\,5\,466\,1
467\,541853\,1244700\,1244700\,5\,467\,1
468\,541855\,1247956\,1247956\,5\,468\,1
469\,541857\,1251213\,1251213\,5\,469\,1
470\,541860\,1254470\,1254470\,5\,470\,1
471\,541862\,1257726\,1257726\,5\,471\,1
472\,541865\,1260983\,1260983\,5\,472\,1
473\,541867\,1264240\,1264240\,5\,473\,1
474\,541869\,1267497\,1267497\,5\,474\,1
475\,541872\,1270754\,1270754\,5\,475\,1
476\,541874\,1274011\,1274011\,5\,476\,1
477\,541877\,1277267\,1277267\,5\,477\,1
478\,541879\,1280524\,1280524\,5\,478\,1
479\,541881\,1283781\,1283781\,5\,479\,1
480\,541884\,1287038\,1287038\,5\,480\,1
481\,541886\,1290295\,1290295\,5\,481\,1
482\,541889\,1293553\,1293553\,5\,482\,1
483\,541891\,1296810\,1296810\,5\,483\,1
484\,541893\,1300067\,1300067\,5\,484\,1
485\,541896\,1303324\,1303324\,5\,485\,1
486\,541898\,1306581\,1306581\,5\,486\,1
487\,541901\,1309838\,1309838\,5\,487\,1
488\,541903\,1313096\,1313096\,5\,488\,1
489\,541906\,1316353\,1316353\,5\,489\,1
490\,541908\,1319610\,1319610\,5\,490\,1
491\,541910\,1322867\,1322867\,5\,491\,1
492\,541913\,1326125\,1326125\,5\,492\,1
493\,541915\,1329382\,1329382\,5\,493\,1
494\,541918\,1332640\,1332640\,5\,494\,1
495\,541920\,1335897\,1335897\,5\,495\,1
496\,541922\,1339155\,1339155\,5\,496\,1
497\,541925\,1342412\,1342412\,5\,497\,1
498\,541927\,1345670\,1345670\,5\,498\,1
499\,541930\,1348927\,1348927\,5\,499\,1
500\,541932\,1352185\,1352185\,5\,500\,1
501\,541934\,1355442\,1355442\,5\,501\,1
502\,541937\,1358700\,1358700\,5\,502\,1
503\,541939\,1361958\,1361958\,5\,503\,1
504\,541942\,1365215\,1365215\,5\,504\,1
505\,541944\,1368473\,1368473\,5\,505\,1
506\,541946\,1371731\,1371731\,5\,506\,1
507\,541949\,1374989\,1374989\,5\,507\,1
508\,541951\,1378246\,1378246\,5\,508\,1
509\,541954\,1381504\,1381504\,5\,509\,1
510\,541956\,1384762\,1384762\,5\,510\,1
511\,541958\,1388020\,1388020\,5\,511\,1
512\,541961\,1391278\,1391278\,5\,512\,1
513\,541963\,1394536\,1394536\,5\,513\,1
514\,541966\,1397794\,1397794\,5\,514\,1
515\,541968\,1401052\,1401052\,5\,515\,1
516\,541971\,1404310\,1404310\,5\,516\,1
517\,541973\,1407568\,1407568\,5\,517\,1
518\,541975\,1410826\,1410826\,5\,518\,1
519\,541978\,1414084\,1414084\,5\,519\,1
520\,541980\,1417342\,1417342\,5\,520\,1
521\,541983\,1420601\,1420601\,5\,521\,1
522\,541985\,1423859\,1423859\,5\,522\,1
523\,541987\,1427117\,1427117\,5\,523\,1
524\,541990\,1430375\,1430375\,5\,524\,1
525\,541992\,1433634\,1433634\,5\,525\,1
526\,541995\,1436892\,1436892\,5\,526\,1
527\,541997\,1440150\,1440150\,5\,527\,1
528\,541999\,1443409\,1443409\,5\,528\,1
529\,542002\,1446667\,1446667\,5\,529\,1
530\,542004\,1449926\,1449926\,5\,530\,1
531\,542007\,1453184\,1453184\,5\,531\,1
532\,542009\,1456443\,1456443\,5\,532\,1
533\,542011\,1459701\,1459701\,5\,533\,1
534\,542014\,1462960\,1462960\,5\,534\,1
535\,542016\,1466218\,1466218\,5\,535\,1
536\,542019\,1469477\,1469477\,5\,536\,1
537\,542021\,1472736\,1472736\,5\,537\,1
538\,542023\,1475994\,1475994\,5\,538\,1
539\,542026\,1479253\,1479253\,5\,539\,1
540\,542028\,1482512\,1482512\,5\,540\,1
541\,542031\,1485771\,1485771\,5\,541\,1
542\,542033\,1489029\,1489029\,5\,542\,1
543\,542035\,1492288\,1492288\,5\,543\,1
544\,542038\,1495547\,1495547\,5\,544\,1
545\,542040\,1498806\,1498806\,5\,545\,1
546\,542043\,1502065\,1502065\,5\,546\,1
547\,542045\,1505324\,1505324\,5\,547\,1
548\,542048\,1508583\,1508583\,5\,548\,1
549\,542050\,1511842\,1511842\,5\,549\,1
550\,542052\,1515101\,1515101\,5\,550\,1
551\,542055\,1518360\,1518360\,5\,551\,1
552\,542057\,1521619\,1521619\,5\,552\,1
553\,542060\,1524878\,1524878\,5\,553\,1
554\,542062\,1528137\,1528137\,5\,554\,1
555\,542064\,1531396\,1531396\,5\,555\,1
556\,542067\,1534656\,1534656\,5\,556\,1
557\,542069\,1537915\,1537915\,5\,557\,1
558\,542072\,1541174\,1541174\,5\,558\,1
559\,542074\,1544433\,1544433\,5\,559\,1
560\,542076\,1547693\,1547693\,5\,560\,1
561\,542079\,1550952\,1550952\,5\,561\,1
562\,542081\,1554211\,1554211\,5\,562\,1
563\,542084\,1557471\,1557471\,5\,563\,1
564\,542086\,1560730\,1560730\,5\,564\,1
565\,542088\,1563990\,1563990\,5\,565\,1
566\,542091\,1567249\,1567249\,5\,566\,1
567\,542093\,1570509\,1570509\,5\,567\,1
568\,542096\,1573768\,1573768\,5\,568\,1
569\,542098\,1577028\,1577028\,5\,569\,1
570\,542100\,1580288\,1580288\,5\,570\,1
571\,542103\,1583547\,1583547\,5\,571\,1
572\,542105\,1586807\,1586807\,5\,572\,1
573\,542108\,1590066\,1590066\,5\,573\,1
574\,542110\,1593326\,1593326\,5\,574\,1
575\,542113\,1596586\,1596586\,5\,575\,1
576\,542115\,1599846\,1599846\,5\,576\,1
577\,542117\,1603106\,1603106\,5\,577\,1
578\,542120\,1606365\,1606365\,5\,578\,1
579\,542122\,1609625\,1609625\,5\,579\,1
580\,542125\,1612885\,1612885\,5\,580\,1
581\,542127\,1616145\,1616145\,5\,581\,1
582\,542129\,1619405\,1619405\,5\,582\,1
583\,542132\,1622665\,1622665\,5\,583\,1
584\,542134\,1625925\,1625925\,5\,584\,1
585\,542137\,1629185\,1629185\,5\,585\,1
586\,542139\,1632445\,1632445\,5\,586\,1
587\,542141\,1635705\,1635705\,5\,587\,1
588\,542144\,1638965\,1638965\,5\,588\,1
589\,542146\,1642226\,1642226\,5\,589\,1
590\,542149\,1645486\,1645486\,5\,590\,1
591\,542151\,1648746\,1648746\,5\,591\,1
