453983\,36124\,21598\,21598\,8\,3040\,501
453984\,36127\,21383\,21383\,8\,3041\,501
453985\,36129\,21167\,21167\,8\,3042\,501
453986\,36131\,20952\,20952\,8\,3043\,501
453987\,36134\,20736\,20736\,8\,3044\,501
453988\,36136\,20521\,20521\,8\,3045\,501
453989\,36139\,20305\,20305\,8\,3046\,501
453990\,36141\,20090\,20090\,8\,3047\,501
453991\,36143\,19874\,19874\,8\,3048\,501
453992\,36146\,19659\,19659\,8\,3049\,501
453993\,36148\,21612\,21612\,8\,3050\,501
453994\,36150\,21397\,21397\,8\,3051\,501
453995\,36153\,21181\,21181\,8\,3052\,501
453996\,36155\,20966\,20966\,8\,3053\,501
453997\,36157\,20750\,20750\,8\,3054\,501
453998\,36160\,20534\,20534\,8\,3055\,501
453999\,36162\,20319\,20319\,8\,3056\,501
454000\,36165\,20103\,20103\,8\,3057\,501
454001\,36167\,19887\,19887\,8\,3058\,501
454002\,36169\,19672\,19672\,8\,3059\,501
454003\,36172\,21626\,21626\,8\,3060\,501
454004\,36174\,21411\,21411\,8\,3061\,501
454005\,36176\,21195\,21195\,8\,3062\,501
454006\,36179\,20979\,20979\,8\,3063\,501
454007\,36181\,20763\,20763\,8\,3064\,501
454008\,36183\,20548\,20548\,8\,3065\,501
454009\,36186\,20332\,20332\,8\,3066\,501
454010\,36188\,20116\,20116\,8\,3067\,501
454011\,36191\,19900\,19900\,8\,3068\,501
454012\,36193\,19684\,19684\,8\,3069\,501
454013\,36195\,21640\,21640\,8\,3070\,501
454014\,36198\,21425\,21425\,8\,3071\,501
454015\,36200\,21209\,21209\,8\,3072\,501
454016\,36202\,20993\,20993\,8\,3073\,501
454017\,36205\,20777\,20777\,8\,3074\,501
454018\,36207\,20561\,20561\,8\,3075\,501
454019\,36209\,20345\,20345\,8\,3076\,501
454020\,36212\,20129\,20129\,8\,3077\,501
454021\,36214\,19913\,19913\,8\,3078\,501
454022\,36216\,19697\,19697\,8\,3079\,501
454023\,36219\,21654\,21654\,8\,3080\,501
454024\,36221\,21438\,21438\,8\,3081\,501
454025\,36224\,21223\,21223\,8\,3082\,501
454026\,36226\,21007\,21007\,8\,3083\,501
454027\,36228\,20791\,20791\,8\,3084\,501
454028\,36231\,20575\,20575\,8\,3085\,501
454029\,36233\,20358\,20358\,8\,3086\,501
454030\,36235\,20142\,20142\,8\,3087\,501
454031\,36238\,19926\,19926\,8\,3088\,501
454032\,36240\,19710\,19710\,8\,3089\,501
454033\,36242\,21669\,21669\,8\,3090\,501
454034\,36245\,21452\,21452\,8\,3091\,501
454035\,36247\,21236\,21236\,8\,3092\,501
454036\,36249\,21020\,21020\,8\,3093\,501
454037\,36252\,20804\,20804\,8\,3094\,501
454038\,36254\,20588\,20588\,8\,3095\,501
454039\,36257\,20372\,20372\,8\,3096\,501
454040\,36259\,20155\,20155\,8\,3097\,501
454041\,36261\,19939\,19939\,8\,3098\,501
454042\,36264\,19723\,19723\,8\,3099\,501
454043\,36266\,21683\,21683\,8\,3100\,501
454044\,36268\,21466\,21466\,8\,3101\,501
454045\,36271\,21250\,21250\,8\,3102\,501
454046\,36273\,21034\,21034\,8\,3103\,501
454047\,36275\,20818\,20818\,8\,3104\,501
454048\,36278\,20601\,20601\,8\,3105\,501
454049\,36280\,20385\,20385\,8\,3106\,501
454050\,36282\,20169\,20169\,8\,3107\,501
454051\,36285\,19952\,19952\,8\,3108\,501
454052\,36287\,19736\,19736\,8\,3109\,501
454053\,36290\,21697\,21697\,8\,3110\,501
454054\,36292\,21480\,21480\,8\,3111\,501
454055\,36294\,21264\,21264\,8\,3112\,501
454056\,36297\,21048\,21048\,8\,3113\,501
454057\,36299\,20831\,20831\,8\,3114\,501
454058\,36301\,20615\,20615\,8\,3115\,501
454059\,36304\,20398\,20398\,8\,3116\,501
454060\,36306\,20182\,20182\,8\,3117\,501
454061\,36308\,19965\,19965\,8\,3118\,501
454062\,36311\,19749\,19749\,8\,3119\,501
454063\,36313\,21711\,21711\,8\,3120\,501
454064\,36315\,21494\,21494\,8\,3121\,501
454065\,36318\,21278\,21278\,8\,3122\,501
454066\,36320\,21061\,21061\,8\,3123\,501
454067\,36322\,20845\,20845\,8\,3124\,501
454068\,36325\,20628\,20628\,8\,3125\,501
454069\,36327\,20411\,20411\,8\,3126\,501
454070\,36330\,20195\,20195\,8\,3127\,501
454071\,36332\,19978\,19978\,8\,3128\,501
454072\,36334\,19761\,19761\,8\,3129\,501
454073\,36337\,21725\,21725\,8\,3130\,501
454074\,36339\,21508\,21508\,8\,3131\,501
454075\,36341\,21292\,21292\,8\,3132\,501
454076\,36344\,21075\,21075\,8\,3133\,501
454077\,36346\,20858\,20858\,8\,3134\,501
454078\,36348\,20641\,20641\,8\,3135\,501
454079\,36351\,20425\,20425\,8\,3136\,501
454080\,36353\,20208\,20208\,8\,3137\,501
454081\,36355\,19991\,19991\,8\,3138\,501
454082\,36358\,19774\,19774\,8\,3139\,501
454083\,36360\,21739\,21739\,8\,3140\,501
454084\,36362\,21522\,21522\,8\,3141\,501
454085\,36365\,21305\,21305\,8\,3142\,501
454086\,36367\,21089\,21089\,8\,3143\,501
454087\,36370\,20872\,20872\,8\,3144\,501
454088\,36372\,20655\,20655\,8\,3145\,501
454089\,36374\,20438\,20438\,8\,3146\,501
454090\,36377\,20221\,20221\,8\,3147\,501
454091\,36379\,20004\,20004\,8\,3148\,501
454092\,36381\,19787\,19787\,8\,3149\,501
454093\,36384\,21753\,21753\,8\,3150\,501
454094\,36386\,21536\,21536\,8\,3151\,501
454095\,36388\,21319\,21319\,8\,3152\,501
454096\,36391\,21102\,21102\,8\,3153\,501
454097\,36393\,20885\,20885\,8\,3154\,501
454098\,36395\,20668\,20668\,8\,3155\,501
454099\,36398\,20451\,20451\,8\,3156\,501
454100\,36400\,20234\,20234\,8\,3157\,501
454101\,36402\,20017\,20017\,8\,3158\,501
454102\,36405\,19800\,19800\,8\,3159\,501
454103\,36407\,21767\,21767\,8\,3160\,501
454104\,36410\,21550\,21550\,8\,3161\,501
454105\,36412\,21333\,21333\,8\,3162\,501
454106\,36414\,21116\,21116\,8\,3163\,501
454107\,36417\,20899\,20899\,8\,3164\,501
454108\,36419\,20681\,20681\,8\,3165\,501
454109\,36421\,20464\,20464\,8\,3166\,501
454110\,36424\,20247\,20247\,8\,3167\,501
454111\,36426\,20030\,20030\,8\,3168\,501
454112\,36428\,19813\,19813\,8\,3169\,501
454113\,36431\,21781\,21781\,8\,3170\,501
454114\,36433\,21564\,21564\,8\,3171\,501
454115\,36435\,21347\,21347\,8\,3172\,501
454116\,36438\,21129\,21129\,8\,3173\,501
454117\,36440\,20912\,20912\,8\,3174\,501
454118\,36442\,20695\,20695\,8\,3175\,501
454119\,36445\,20477\,20477\,8\,3176\,501
454120\,36447\,20260\,20260\,8\,3177\,501
454121\,36449\,20043\,20043\,8\,3178\,501
454122\,36452\,19825\,19825\,8\,3179\,501
454123\,36454\,21795\,21795\,8\,3180\,501
454124\,36457\,21578\,21578\,8\,3181\,501
454125\,36459\,21360\,21360\,8\,3182\,501
454126\,36461\,21143\,21143\,8\,3183\,501
454127\,36464\,20926\,20926\,8\,3184\,501
454128\,36466\,20708\,20708\,8\,3185\,501
454129\,36468\,20491\,20491\,8\,3186\,501
454130\,36471\,20273\,20273\,8\,3187\,501
454131\,36473\,20056\,20056\,8\,3188\,501
454132\,36475\,19838\,19838\,8\,3189\,501
454133\,36478\,21809\,21809\,8\,3190\,501
454134\,36480\,21592\,21592\,8\,3191\,501
454135\,36482\,21374\,21374\,8\,3192\,501
454136\,36485\,21157\,21157\,8\,3193\,501
454137\,36487\,20939\,20939\,8\,3194\,501
454138\,36489\,20721\,20721\,8\,3195\,501
454139\,36492\,20504\,20504\,8\,3196\,501
454140\,36494\,20286\,20286\,8\,3197\,501
454141\,36496\,20069\,20069\,8\,3198\,501
454142\,36499\,19851\,19851\,8\,3199\,501
454143\,36501\,21823\,21823\,8\,3200\,501
454144\,36503\,21606\,21606\,8\,3201\,501
454145\,36506\,21388\,21388\,8\,3202\,501
454146\,36508\,21170\,21170\,8\,3203\,501
454147\,36511\,20953\,20953\,8\,3204\,501
454148\,36513\,20735\,20735\,8\,3205\,501
454149\,36515\,20517\,20517\,8\,3206\,501
454150\,36518\,20299\,20299\,8\,3207\,501
454151\,36520\,20081\,20081\,8\,3208\,501
454152\,36522\,19864\,19864\,8\,3209\,501
454153\,36525\,21837\,21837\,8\,3210\,501
454154\,36527\,21619\,21619\,8\,3211\,501
454155\,36529\,21402\,21402\,8\,3212\,501
454156\,36532\,21184\,21184\,8\,3213\,501
454157\,36534\,20966\,20966\,8\,3214\,501
454158\,36536\,20748\,20748\,8\,3215\,501
454159\,36539\,20530\,20530\,8\,3216\,501
454160\,36541\,20312\,20312\,8\,3217\,501
454161\,36543\,20094\,20094\,8\,3218\,501
454162\,36546\,19876\,19876\,8\,3219\,501
454163\,36548\,21851\,21851\,8\,3220\,501
454164\,36550\,21633\,21633\,8\,3221\,501
454165\,36553\,21415\,21415\,8\,3222\,501
454166\,36555\,21197\,21197\,8\,3223\,501
454167\,36557\,20979\,20979\,8\,3224\,501
454168\,36560\,20761\,20761\,8\,3225\,501
454169\,36562\,20543\,20543\,8\,3226\,501
454170\,36564\,20325\,20325\,8\,3227\,501
454171\,36567\,20107\,20107\,8\,3228\,501
454172\,36569\,19889\,19889\,8\,3229\,501
454173\,36571\,21865\,21865\,8\,3230\,501
454174\,36574\,21647\,21647\,8\,3231\,501
454175\,36576\,21429\,21429\,8\,3232\,501
454176\,36579\,21211\,21211\,8\,3233\,501
454177\,36581\,20993\,20993\,8\,3234\,501
454178\,36583\,20775\,20775\,8\,3235\,501
454179\,36586\,20557\,20557\,8\,3236\,501
454180\,36588\,20338\,20338\,8\,3237\,501
454181\,36590\,20120\,20120\,8\,3238\,501
454182\,36593\,19902\,19902\,8\,3239\,501
454183\,36595\,21879\,21879\,8\,3240\,501
454184\,36597\,21661\,21661\,8\,3241\,501
454185\,36600\,21443\,21443\,8\,3242\,501
454186\,36602\,21225\,21225\,8\,3243\,501
454187\,36604\,21006\,21006\,8\,3244\,501
454188\,36607\,20788\,20788\,8\,3245\,501
454189\,36609\,20570\,20570\,8\,3246\,501
454190\,36611\,20351\,20351\,8\,3247\,501
454191\,36614\,20133\,20133\,8\,3248\,501
454192\,36616\,19915\,19915\,8\,3249\,501
454193\,36618\,21893\,21893\,8\,3250\,501
454194\,36621\,21675\,21675\,8\,3251\,501
454195\,36623\,21457\,21457\,8\,3252\,501
454196\,36625\,21238\,21238\,8\,3253\,501
454197\,36628\,21020\,21020\,8\,3254\,501
454198\,36630\,20801\,20801\,8\,3255\,501
454199\,36632\,20583\,20583\,8\,3256\,501
454200\,36635\,20364\,20364\,8\,3257\,501
454201\,36637\,20146\,20146\,8\,3258\,501
454202\,36639\,19927\,19927\,8\,3259\,501
454203\,36642\,21907\,21907\,8\,3260\,501
454204\,36644\,21689\,21689\,8\,3261\,501
454205\,36646\,21470\,21470\,8\,3262\,501
454206\,36649\,21252\,21252\,8\,3263\,501
454207\,36651\,21033\,21033\,8\,3264\,501
454208\,36653\,20815\,20815\,8\,3265\,501
454209\,36656\,20596\,20596\,8\,3266\,501
454210\,36658\,20377\,20377\,8\,3267\,501
454211\,36660\,20159\,20159\,8\,3268\,501
454212\,36663\,19940\,19940\,8\,3269\,501
454213\,36665\,21921\,21921\,8\,3270\,501
454214\,36667\,21703\,21703\,8\,3271\,501
454215\,36670\,21484\,21484\,8\,3272\,501
454216\,36672\,21265\,21265\,8\,3273\,501
454217\,36675\,21047\,21047\,8\,3274\,501
454218\,36677\,20828\,20828\,8\,3275\,501
454219\,36679\,20609\,20609\,8\,3276\,501
454220\,36682\,20390\,20390\,8\,3277\,501
454221\,36684\,20172\,20172\,8\,3278\,501
454222\,36686\,19953\,19953\,8\,3279\,501
454223\,36689\,21935\,21935\,8\,3280\,501
454224\,36691\,21717\,21717\,8\,3281\,501
454225\,36693\,21498\,21498\,8\,3282\,501
454226\,36696\,21279\,21279\,8\,3283\,501
454227\,36698\,21060\,21060\,8\,3284\,501
454228\,36700\,20841\,20841\,8\,3285\,501
454229\,36703\,20622\,20622\,8\,3286\,501
454230\,36705\,20403\,20403\,8\,3287\,501
454231\,36707\,20184\,20184\,8\,3288\,501
454232\,36710\,19965\,19965\,8\,3289\,501
454233\,36712\,21949\,21949\,8\,3290\,501
454234\,36714\,21730\,21730\,8\,3291\,501
454235\,36717\,21511\,21511\,8\,3292\,501
454236\,36719\,21292\,21292\,8\,3293\,501
454237\,36721\,21073\,21073\,8\,3294\,501
454238\,36724\,20854\,20854\,8\,3295\,501
454239\,36726\,20635\,20635\,8\,3296\,501
454240\,36728\,20416\,20416\,8\,3297\,501
454241\,36731\,20197\,20197\,8\,3298\,501
454242\,36733\,19978\,19978\,8\,3299\,501
454243\,36735\,21963\,21963\,8\,3300\,501
454244\,36738\,21744\,21744\,8\,3301\,501
454245\,36740\,21525\,21525\,8\,3302\,501
454246\,36742\,21306\,21306\,8\,3303\,501
454247\,36745\,21087\,21087\,8\,3304\,501
454248\,36747\,20868\,20868\,8\,3305\,501
454249\,36749\,20649\,20649\,8\,3306\,501
454250\,36752\,20429\,20429\,8\,3307\,501
454251\,36754\,20210\,20210\,8\,3308\,501
454252\,36756\,19991\,19991\,8\,3309\,501
454253\,36759\,21977\,21977\,8\,3310\,501
454254\,36761\,21758\,21758\,8\,3311\,501
454255\,36763\,21539\,21539\,8\,3312\,501
454256\,36766\,21320\,21320\,8\,3313\,501
454257\,36768\,21100\,21100\,8\,3314\,501
454258\,36770\,20881\,20881\,8\,3315\,501
454259\,36773\,20662\,20662\,8\,3316\,501
454260\,36775\,20442\,20442\,8\,3317\,501
454261\,36777\,20223\,20223\,8\,3318\,501
454262\,36780\,20004\,20004\,8\,3319\,501
454263\,36782\,21991\,21991\,8\,3320\,501
454264\,36784\,21772\,21772\,8\,3321\,501
454265\,36787\,21552\,21552\,8\,3322\,501
454266\,36789\,21333\,21333\,8\,3323\,501
454267\,36791\,21114\,21114\,8\,3324\,501
454268\,36794\,20894\,20894\,8\,3325\,501
454269\,36796\,20675\,20675\,8\,3326\,501
454270\,36798\,20455\,20455\,8\,3327\,501
454271\,36801\,20236\,20236\,8\,3328\,501
454272\,36803\,20016\,20016\,8\,3329\,501
454273\,36805\,22005\,22005\,8\,3330\,501
454274\,36808\,21786\,21786\,8\,3331\,501
454275\,36810\,21566\,21566\,8\,3332\,501
454276\,36812\,21347\,21347\,8\,3333\,501
454277\,36815\,21127\,21127\,8\,3334\,501
454278\,36817\,20908\,20908\,8\,3335\,501
454279\,36819\,20688\,20688\,8\,3336\,501
454280\,36822\,20468\,20468\,8\,3337\,501
454281\,36824\,20249\,20249\,8\,3338\,501
454282\,36826\,20029\,20029\,8\,3339\,501
454283\,36829\,22019\,22019\,8\,3340\,501
454284\,36831\,21799\,21799\,8\,3341\,501
454285\,36833\,21580\,21580\,8\,3342\,501
454286\,36836\,21360\,21360\,8\,3343\,501
454287\,36838\,21140\,21140\,8\,3344\,501
454288\,36840\,20921\,20921\,8\,3345\,501
454289\,36843\,20701\,20701\,8\,3346\,501
454290\,36845\,20481\,20481\,8\,3347\,501
454291\,36847\,20261\,20261\,8\,3348\,501
454292\,36850\,20042\,20042\,8\,3349\,501
454293\,36852\,22033\,22033\,8\,3350\,501
454294\,36854\,21813\,21813\,8\,3351\,501
454295\,36857\,21593\,21593\,8\,3352\,501
454296\,36859\,21374\,21374\,8\,3353\,501
454297\,36861\,21154\,21154\,8\,3354\,501
454298\,36864\,20934\,20934\,8\,3355\,501
454299\,36866\,20714\,20714\,8\,3356\,501
454300\,36868\,20494\,20494\,8\,3357\,501
454301\,36871\,20274\,20274\,8\,3358\,501
454302\,36873\,20054\,20054\,8\,3359\,501
454303\,36875\,22047\,22047\,8\,3360\,501
454304\,36878\,21827\,21827\,8\,3361\,501
454305\,36880\,21607\,21607\,8\,3362\,501
454306\,36882\,21387\,21387\,8\,3363\,501
454307\,36885\,21167\,21167\,8\,3364\,501
454308\,36887\,20947\,20947\,8\,3365\,501
454309\,36889\,20727\,20727\,8\,3366\,501
454310\,36892\,20507\,20507\,8\,3367\,501
454311\,36894\,20287\,20287\,8\,3368\,501
454312\,36896\,20067\,20067\,8\,3369\,501
454313\,36899\,22061\,22061\,8\,3370\,501
454314\,36901\,21841\,21841\,8\,3371\,501
454315\,36903\,21621\,21621\,8\,3372\,501
454316\,36906\,21401\,21401\,8\,3373\,501
454317\,36908\,21181\,21181\,8\,3374\,501
454318\,36910\,20960\,20960\,8\,3375\,501
454319\,36913\,20740\,20740\,8\,3376\,501
454320\,36915\,20520\,20520\,8\,3377\,501
454321\,36917\,20300\,20300\,8\,3378\,501
454322\,36920\,20080\,20080\,8\,3379\,501
454323\,36922\,22075\,22075\,8\,3380\,501
454324\,36924\,21855\,21855\,8\,3381\,501
454325\,36927\,21634\,21634\,8\,3382\,501
454326\,36929\,21414\,21414\,8\,3383\,501
454327\,36931\,21194\,21194\,8\,3384\,501
454328\,36934\,20974\,20974\,8\,3385\,501
454329\,36936\,20753\,20753\,8\,3386\,501
454330\,36938\,20533\,20533\,8\,3387\,501
454331\,36941\,20313\,20313\,8\,3388\,501
454332\,36943\,20092\,20092\,8\,3389\,501
454333\,36945\,22089\,22089\,8\,3390\,501
454334\,36947\,21868\,21868\,8\,3391\,501
454335\,36950\,21648\,21648\,8\,3392\,501
454336\,36952\,21428\,21428\,8\,3393\,501
454337\,36954\,21207\,21207\,8\,3394\,501
454338\,36957\,20987\,20987\,8\,3395\,501
454339\,36959\,20766\,20766\,8\,3396\,501
454340\,36961\,20546\,20546\,8\,3397\,501
454341\,36964\,20326\,20326\,8\,3398\,501
454342\,36966\,20105\,20105\,8\,3399\,501
454343\,36968\,22103\,22103\,8\,3400\,501
454344\,36971\,21882\,21882\,8\,3401\,501
454345\,36973\,21662\,21662\,8\,3402\,501
454346\,36975\,21441\,21441\,8\,3403\,501
454347\,36978\,21221\,21221\,8\,3404\,501
454348\,36980\,21000\,21000\,8\,3405\,501
454349\,36982\,20780\,20780\,8\,3406\,501
454350\,36985\,20559\,20559\,8\,3407\,501
454351\,36987\,20338\,20338\,8\,3408\,501
454352\,36989\,20118\,20118\,8\,3409\,501
454353\,36992\,22117\,22117\,8\,3410\,501
454354\,36994\,21896\,21896\,8\,3411\,501
454355\,36996\,21675\,21675\,8\,3412\,501
454356\,36999\,21455\,21455\,8\,3413\,501
454357\,37001\,21234\,21234\,8\,3414\,501
454358\,37003\,21013\,21013\,8\,3415\,501
454359\,37006\,20793\,20793\,8\,3416\,501
454360\,37008\,20572\,20572\,8\,3417\,501
454361\,37010\,20351\,20351\,8\,3418\,501
454362\,37013\,20130\,20130\,8\,3419\,501
454363\,37015\,22130\,22130\,8\,3420\,501
454364\,37017\,21910\,21910\,8\,3421\,501
454365\,37020\,21689\,21689\,8\,3422\,501
454366\,37022\,21468\,21468\,8\,3423\,501
454367\,37024\,21247\,21247\,8\,3424\,501
454368\,37027\,21027\,21027\,8\,3425\,501
454369\,37029\,20806\,20806\,8\,3426\,501
454370\,37031\,20585\,20585\,8\,3427\,501
454371\,37034\,20364\,20364\,8\,3428\,501
454372\,37036\,20143\,20143\,8\,3429\,501
454373\,37038\,22144\,22144\,8\,3430\,501
454374\,37041\,21923\,21923\,8\,3431\,501
454375\,37043\,21703\,21703\,8\,3432\,501
454376\,37045\,21482\,21482\,8\,3433\,501
454377\,37047\,21261\,21261\,8\,3434\,501
454378\,37050\,21040\,21040\,8\,3435\,501
454379\,37052\,20819\,20819\,8\,3436\,501
454380\,37054\,20598\,20598\,8\,3437\,501
454381\,37057\,20377\,20377\,8\,3438\,501
454382\,37059\,20156\,20156\,8\,3439\,501
454383\,37061\,22158\,22158\,8\,3440\,501
454384\,37064\,21937\,21937\,8\,3441\,501
454385\,37066\,21716\,21716\,8\,3442\,501
454386\,37068\,21495\,21495\,8\,3443\,501
454387\,37071\,21274\,21274\,8\,3444\,501
454388\,37073\,21053\,21053\,8\,3445\,501
454389\,37075\,20832\,20832\,8\,3446\,501
454390\,37078\,20611\,20611\,8\,3447\,501
454391\,37080\,20389\,20389\,8\,3448\,501
454392\,37082\,20168\,20168\,8\,3449\,501
454393\,37085\,22172\,22172\,8\,3450\,501
454394\,37087\,21951\,21951\,8\,3451\,501
454395\,37089\,21730\,21730\,8\,3452\,501
454396\,37092\,21509\,21509\,8\,3453\,501
454397\,37094\,21287\,21287\,8\,3454\,501
454398\,37096\,21066\,21066\,8\,3455\,501
454399\,37099\,20845\,20845\,8\,3456\,501
454400\,37101\,20624\,20624\,8\,3457\,501
454401\,37103\,20402\,20402\,8\,3458\,501
454402\,37106\,20181\,20181\,8\,3459\,501
454403\,37108\,22186\,22186\,8\,3460\,501
454404\,37110\,21965\,21965\,8\,3461\,501
454405\,37112\,21743\,21743\,8\,3462\,501
454406\,37115\,21522\,21522\,8\,3463\,501
454407\,37117\,21301\,21301\,8\,3464\,501
454408\,37119\,21079\,21079\,8\,3465\,501
454409\,37122\,20858\,20858\,8\,3466\,501
454410\,37124\,20636\,20636\,8\,3467\,501
454411\,37126\,20415\,20415\,8\,3468\,501
454412\,37129\,20193\,20193\,8\,3469\,501
454413\,37131\,22200\,22200\,8\,3470\,501
454414\,37133\,21978\,21978\,8\,3471\,501
454415\,37136\,21757\,21757\,8\,3472\,501
454416\,37138\,21535\,21535\,8\,3473\,501
454417\,37140\,21314\,21314\,8\,3474\,501
454418\,37143\,21092\,21092\,8\,3475\,501
454419\,37145\,20871\,20871\,8\,3476\,501
454420\,37147\,20649\,20649\,8\,3477\,501
454421\,37150\,20428\,20428\,8\,3478\,501
454422\,37152\,20206\,20206\,8\,3479\,501
454423\,37154\,22214\,22214\,8\,3480\,501
454424\,37157\,21992\,21992\,8\,3481\,501
454425\,37159\,21771\,21771\,8\,3482\,501
454426\,37161\,21549\,21549\,8\,3483\,501
454427\,37163\,21327\,21327\,8\,3484\,501
454428\,37166\,21106\,21106\,8\,3485\,501
454429\,37168\,20884\,20884\,8\,3486\,501
454430\,37170\,20662\,20662\,8\,3487\,501
454431\,37173\,20440\,20440\,8\,3488\,501
454432\,37175\,20219\,20219\,8\,3489\,501
454433\,37177\,22228\,22228\,8\,3490\,501
454434\,37180\,22006\,22006\,8\,3491\,501
454435\,37182\,21784\,21784\,8\,3492\,501
454436\,37184\,21562\,21562\,8\,3493\,501
454437\,37187\,21341\,21341\,8\,3494\,501
454438\,37189\,21119\,21119\,8\,3495\,501
454439\,37191\,20897\,20897\,8\,3496\,501
454440\,37194\,20675\,20675\,8\,3497\,501
454441\,37196\,20453\,20453\,8\,3498\,501
454442\,37198\,20231\,20231\,8\,3499\,501
454443\,37201\,22241\,22241\,8\,3500\,501
454444\,37203\,22020\,22020\,8\,3501\,501
454445\,37205\,21798\,21798\,8\,3502\,501
454446\,37207\,21576\,21576\,8\,3503\,501
454447\,37210\,21354\,21354\,8\,3504\,501
454448\,37212\,21132\,21132\,8\,3505\,501
454449\,37214\,20910\,20910\,8\,3506\,501
454450\,37217\,20688\,20688\,8\,3507\,501
454451\,37219\,20466\,20466\,8\,3508\,501
454452\,37221\,20244\,20244\,8\,3509\,501
454453\,37224\,22255\,22255\,8\,3510\,501
454454\,37226\,22033\,22033\,8\,3511\,501
454455\,37228\,21811\,21811\,8\,3512\,501
454456\,37231\,21589\,21589\,8\,3513\,501
454457\,37233\,21367\,21367\,8\,3514\,501
454458\,37235\,21145\,21145\,8\,3515\,501
454459\,37238\,20923\,20923\,8\,3516\,501
454460\,37240\,20701\,20701\,8\,3517\,501
454461\,37242\,20479\,20479\,8\,3518\,501
454462\,37245\,20256\,20256\,8\,3519\,501
454463\,37247\,22269\,22269\,8\,3520\,501
454464\,37249\,22047\,22047\,8\,3521\,501
454465\,37251\,21825\,21825\,8\,3522\,501
454466\,37254\,21603\,21603\,8\,3523\,501
454467\,37256\,21380\,21380\,8\,3524\,501
454468\,37258\,21158\,21158\,8\,3525\,501
454469\,37261\,20936\,20936\,8\,3526\,501
454470\,37263\,20714\,20714\,8\,3527\,501
454471\,37265\,20491\,20491\,8\,3528\,501
454472\,37268\,20269\,20269\,8\,3529\,501
454473\,37270\,22283\,22283\,8\,3530\,501
454474\,37272\,22061\,22061\,8\,3531\,501
454475\,37275\,21838\,21838\,8\,3532\,501
454476\,37277\,21616\,21616\,8\,3533\,501
454477\,37279\,21394\,21394\,8\,3534\,501
454478\,37282\,21171\,21171\,8\,3535\,501
454479\,37284\,20949\,20949\,8\,3536\,501
454480\,37286\,20727\,20727\,8\,3537\,501
454481\,37288\,20504\,20504\,8\,3538\,501
454482\,37291\,20282\,20282\,8\,3539\,501
454483\,37293\,22297\,22297\,8\,3540\,501
454484\,37295\,22074\,22074\,8\,3541\,501
454485\,37298\,21852\,21852\,8\,3542\,501
454486\,37300\,21629\,21629\,8\,3543\,501
454487\,37302\,21407\,21407\,8\,3544\,501
454488\,37305\,21184\,21184\,8\,3545\,501
454489\,37307\,20962\,20962\,8\,3546\,501
454490\,37309\,20739\,20739\,8\,3547\,501
454491\,37312\,20517\,20517\,8\,3548\,501
454492\,37314\,20294\,20294\,8\,3549\,501
454493\,37316\,22311\,22311\,8\,3550\,501
454494\,37318\,22088\,22088\,8\,3551\,501
454495\,37321\,21865\,21865\,8\,3552\,501
454496\,37323\,21643\,21643\,8\,3553\,501
454497\,37325\,21420\,21420\,8\,3554\,501
454498\,37328\,21198\,21198\,8\,3555\,501
454499\,37330\,20975\,20975\,8\,3556\,501
454500\,37332\,20752\,20752\,8\,3557\,501
